"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","LLC_BI__Classification__c","LLC_BI__Spread_Statement_Record__c","LLC_BI__lookupKey__c"
"a3fDm000000078hIAA","","a5xDm000000CosJ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuB6MAK","a18Dm000000H4ZxIAK","42473455107111662"
"a3fDm000000078iIAA","","a5xDm000000CosK","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuB7MAK","a18Dm000000H4ZxIAK","42805860045196448"
"a3fDm000000070iIAA","","a3fDm00000007LH","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8hMAC","a18Dm000000H4g2IAC","42022056342799577"
"a3fDm000000070jIAA","","a3fDm00000007LI","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8gMAC","a18Dm000000H4g3IAC","42896781836171400"
"a3fDm000000070kIAA","","a3fDm00000007LJ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8iMAC","a18Dm000000H4g3IAC","42083321152690147"
"a3fDm000000070lIAA","","a3fDm00000007LK","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8gMAC","a18Dm000000H4g5IAC","42774701781496825"
"a3fDm000000070mIAA","","a3fDm00000007LL","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8iMAC","a18Dm000000H4g5IAC","42777351801605032"
"a3fDm000000070nIAA","","a3fDm00000007LM","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8jMAC","a18Dm000000H4g4IAC","42368932536566683"
"a3fDm000000070oIAA","","a3fDm00000007LN","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8kMAC","a18Dm000000H4g4IAC","42881224849009187"
"a3fDm000000070pIAA","","a3fDm00000007LO","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8lMAC","a18Dm000000H4g6IAC","42732635455634855"
"a3fDm000000070qIAA","","a3fDm00000007LN","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8kMAC","a18Dm000000H4g6IAC","42509633496135126"
"a3fDm000000070rIAA","","a3jDm000000pIwv","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4kIIAS","42398005263226090"
"a3fDm000000070sIAA","","a5xDm000000Coow","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4g7IAC","42607439482986999"
"a3fDm000000070tIAA","","a3fDm00000007LP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4kJIAS","42317222460117530"
"a3fDm000000070uIAA","","a3fDm00000007LQ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4kKIAS","42688999940515724"
"a3fDm000000070vIAA","","a3jDm000000pIww","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7QMAS","a18Dm000000H4kaIAC","2c555d31-e9ce-482b-b10b-456a933f3271"
"a3fDm000000070wIAA","","a5xDm000000Coox","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8mMAC","a18Dm000000H4kbIAC","42630290725534252"
"a3fDm000000070xIAA","","a3jDm000000pIwx","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7QMAS","a18Dm000000H4kbIAC","f1dec333-e043-4a84-956c-026895b6055c"
"a3fDm000000070yIAA","","a5xDm000000Cooy","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8nMAC","a18Dm000000H4kMIAS","82303319787032412"
"a3fDm000000070zIAA","","a5xDm000000Cooz","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8oMAC","a18Dm000000H4k4IAC","82136064754319308"
"a3fDm0000000710IAA","","a5xDm000000Cop0","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8nMAC","a18Dm000000H4kNIAS","82029339509438683"
"a3fDm0000000711IAA","","a5xDm000000Cop1","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8nMAC","a18Dm000000H4kOIAS","82272174216808221"
"a3fDm0000000712IAA","","a5xDm000000Cop2","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8pMAC","a18Dm000000H4kPIAS","82960937716530908"
"a3fDm0000000713IAA","","a5xDm000000Cop3","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8qMAC","a18Dm000000H4h7IAC","82790684238934646"
"a3fDm0000000714IAA","","a5xDm000000Cop4","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8nMAC","a18Dm000000H4h8IAC","82256730806911695"
"a3fDm0000000715IAA","","a5xDm000000Cop5","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8rMAC","a18Dm000000H4h9IAC","82510603837815078"
"a3fDm0000000716IAA","","a5xDm000000Cop6","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8sMAC","a18Dm000000H4hZIAS","82184447824108067"
"a3fDm0000000717IAA","","a5xDm000000Cop7","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8tMAC","a18Dm000000H4haIAC","82904746883394185"
"a3fDm0000000718IAA","","a5xDm000000Cop8","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8uMAC","a18Dm000000H4hbIAC","82216142909191400"
"a3fDm0000000719IAA","","a5xDm000000Cop9","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8vMAC","a18Dm000000H4heIAC","82022576948280534"
"a3fDm000000071AIAQ","","a5xDm000000CopA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8wMAC","a18Dm000000H4hdIAC","82878778927317723"
"a3fDm000000071BIAQ","","a5xDm000000CopB","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8xMAC","a18Dm000000H4hgIAC","82175926083217502"
"a3fDm000000071CIAQ","","a5xDm000000CopC","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8xMAC","a18Dm000000H4hhIAC","82571242156941213"
"a3fDm000000071DIAQ","","a5xDm000000CopD","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8xMAC","a18Dm000000H4hiIAC","82323934643146535"
"a3fDm000000071EIAQ","","a5xDm000000CopE","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8yMAC","a18Dm000000H4hfIAC","82679973129246380"
"a3fDm000000071FIAQ","","a5xDm000000CopF","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8xMAC","a18Dm000000H4hjIAC","82287927871216694"
"a3fDm000000071GIAQ","","a5xDm000000CopG","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8xMAC","a18Dm000000H4hkIAC","82251992178468637"
"a3fDm000000071HIAQ","","a5xDm000000CopH","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8xMAC","a18Dm000000H4hmIAC","82037610073874385"
"a3fDm000000071IIAQ","","a5xDm000000CopI","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8xMAC","a18Dm000000H4hnIAC","82363970101843248"
"a3fDm000000071JIAQ","","a5xDm000000CopJ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8xMAC","a18Dm000000H4hoIAC","82550048855314454"
"a3fDm000000078jIAA","","a5xDm000000CotP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAkMAK","a18Dm000000H4ZyIAK","42724798277646390"
"a3fDm000000078kIAA","","a5xDm000000CotQ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAlMAK","a18Dm000000H4ZyIAK","42741652582513107"
"a3fDm000000078lIAA","","a5xDm000000CotR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9sMAC","a18Dm000000H4ZzIAK","42522874963369951"
"a3fDm000000078mIAA","","a5xDm000000CotS","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9qMAC","a18Dm000000H4ZzIAK","42683714965929269"
"a3fDm000000078nIAA","","a5xDm000000CotT","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9rMAC","a18Dm000000H4a0IAC","42431837077307661"
"a3fDm000000078oIAA","","a5xDm000000CotU","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9qMAC","a18Dm000000H4a0IAC","42824905748754958"
"a3fDm000000078pIAA","","a5xDm000000CotV","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4gUIAS","42788716161478461"
"a3fDm000000078qIAA","","a5xDm000000CotW","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuBGMA0","a18Dm000000H4gVIAS","42633714258122653"
"a3fDm000000078rIAA","","a5xDm000000CotX","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuBHMA0","a18Dm000000H4hAIAS","42190794580494633"
"a3fDm000000078sIAA","","a5xDm000000CotY","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9FMAS","a18Dm000000H4gTIAS","42853433523671944"
"a3fDm000000078tIAA","","a5xDm000000CotZ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9GMAS","a18Dm000000H4hBIAS","42147437790975100"
"a3fDm000000078uIAA","","a5xDm000000Cota","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9EMAS","a18Dm000000H4hCIAS","42507446003243994"
"a3fDm000000078vIAA","","a5xDm000000Cotb","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8dMAC","a18Dm000000H4h1IAC","42546488502191741"
"a3fDm000000078wIAA","","a5xDm000000Cotc","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4hEIAS","42091686381156766"
"a3fDm000000078xIAA","","a5xDm000000Cotd","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9CMAS","a18Dm000000H4hDIAS","42501502336973631"
"a3fDm000000078yIAA","","a5xDm000000Cote","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4hFIAS","42565433887542012"
"a3fDm000000078zIAA","","a5xDm000000Cotf","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4hGIAS","42824864000235527"
"a3fDm0000000790IAA","","a5xDm000000Cotg","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4hHIAS","42563299571622718"
"a3fDm0000000791IAA","","a5xDm000000Coth","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuBIMA0","a18Dm000000H4b9IAC","42198324366408751"
"a3fDm0000000792IAA","","a3jDm000000pIyF","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuBJMA0","a18Dm000000H4b9IAC","42651062814647037"
"a3fDm0000000793IAA","","a5xDm000000Coti","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuBKMA0","a18Dm000000H4bAIAS","42731058259733009"
"a3fDm0000000797IAA","","a5xDm000000Cotj","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7PMAS","a18Dm000000H4bCIAS","42146373557491006"
"a3fDm0000000794IAA","","a3jDm000000pIyG","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuBLMA0","a18Dm000000H4bAIAS","42530676164247955"
"a3fDm0000000795IAA","","a5xDm000000Cotk","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuBMMA0","a18Dm000000H4bBIAS","42823814987002690"
"a3fDm0000000796IAA","","a3jDm000000pIyH","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuBLMA0","a18Dm000000H4bBIAS","42364909172196283"
"a3fDm0000000798IAA","","a3jDm000000pIyI","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7QMAS","a18Dm000000H4bCIAS","42760602537159656"
"a3fDm0000000799IAA","","a3jDm000000pIyJ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAEMA0","a18Dm000000H4ZDIA0","42323639722995856"
"a3fDm000000079AIAQ","","a5xDm000000Cotl","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAFMA0","a18Dm000000H4ZEIA0","42117656467164042"
"a3fDm000000079CIAQ","","a3jDm000000pIyK","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAEMA0","a18Dm000000H4ZEIA0","42681962442831351"
"a3fDm000000079BIAQ","","a3jDm000000pIyL","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAEMA0","a18Dm000000H4ZFIA0","42268844667076202"
"a3fDm000000079DIAQ","","a3jDm000000pIyM","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAFMA0","a18Dm000000H4ZFIA0","42860657334766673"
"a3fDm000000079EIAQ","","a5xDm000000Corp","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAGMA0","a18Dm000000H4ZGIA0","42307286845582969"
"a3fDm000000079FIAQ","","a3jDm000000pIxp","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAEMA0","a18Dm000000H4ZGIA0","42081763889219944"
"a3fDm000000079GIAQ","","a5xDm000000Corp","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAGMA0","a18Dm000000H4ZHIA0","42143533884565124"
"a3fDm000000079HIAQ","","a3jDm000000pIxp","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAEMA0","a18Dm000000H4ZHIA0","42749486984739220"
"a3fDm000000079IIAQ","","a5xDm000000Cotl","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAFMA0","a18Dm000000H4ZIIA0","42844758149056091"
"a3fDm000000079JIAQ","","a3jDm000000pIyK","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000GuAEMA0","a18Dm000000H4ZIIA0","42321368416732905"
"a3fDm000000079KIAQ","","a3fDm00000007M0","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4ZJIA0","42804117088145359"
"a3fDm000000071KIAQ","","a5xDm000000CopK","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu8zMAC","a18Dm000000H4fkIAC","42923256850459652"
"a3fDm000000071MIAQ","","a5xDm000000CopL","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu90MAC","a18Dm000000H4hKIAS","42434534799519040"
"a3fDm000000071LIAQ","","a5xDm000000CopM","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu91MAC","a18Dm000000H4hLIAS","42073904446110488"
"a3fDm000000071NIAQ","","a5xDm000000CopN","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu92MAC","a18Dm000000H4hMIAS","42723889408328767"
"a3fDm000000071OIAQ","","a5xDm000000CopO","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu93MAC","a18Dm000000H4hNIAS","42970865337964691"
"a3fDm000000071PIAQ","","a5xDm000000CopP","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu94MAC","a18Dm000000H4hpIAC","42510604475555510"
"a3fDm000000071QIAQ","","ebitdaannualizedname","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu95MAC","a18Dm000000H4hqIAC","42824593717597341"
"a3fDm000000071RIAQ","","a5xDm000000CopQ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu96MAC","a18Dm000000H4iDIAS","42696700941127222"
"a3fDm000000071SIAQ","","a5xDm000000CopR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu97MAC","a18Dm000000H4iEIAS","42744788328193714"
"a3fDm000000071TIAQ","","a5xDm000000CopS","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu98MAC","a18Dm000000H4iFIAS","42703414907816965"
"a3fDm000000071UIAQ","","a5xDm000000CopT","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu99MAC","a18Dm000000H4iGIAS","42645106012956716"
"a3fDm000000071VIAQ","","a5xDm000000CopU","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9AMAS","a18Dm000000H4ftIAC","42590451916769592"
"a3fDm000000071WIAQ","","a5xDm000000CopV","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9BMAS","a18Dm000000H4fvIAC","42893468648841629"
"a3fDm000000071XIAQ","","a5xDm000000CopW","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9CMAS","a18Dm000000H4gWIAS","42669066042823017"
"a3fDm000000071YIAQ","","a5xDm000000CopX","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9DMAS","a18Dm000000H4fuIAC","42536790358556040"
"a3fDm000000071ZIAQ","","a5xDm000000CopY","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9EMAS","a18Dm000000H4gXIAS","42632331998992579"
"a3fDm000000071aIAA","","a5xDm000000CopZ","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9FMAS","a18Dm000000H4gYIAS","42132440554487915"
"a3fDm000000071bIAA","","a5xDm000000Copa","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9GMAS","a18Dm000000H4gZIAS","42172563066510829"
"a3fDm000000071dIAA","","a5xDm000000Copb","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9IMAS","a18Dm000000H4gaIAC","42590588790552519"
"a3fDm000000071cIAA","","a5xDm000000Copc","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9HMAS","a18Dm000000H4hOIAS","42911507556275215"
"a3fDm000000071eIAA","","a5xDm000000Copd","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9JMAS","a18Dm000000H4hPIAS","42202263635888842"
"a3fDm000000071fIAA","","a3fDm00000007LR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9KMAS","a18Dm000000H4jvIAC","42324160764264347"
"a3fDm000000071gIAA","","a3fDm00000007LS","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9LMAS","a18Dm000000H4jvIAC","42132806359685744"
"a3fDm000000071hIAA","","a3fDm00000007LR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9KMAS","a18Dm000000H4jwIAC","42364276423234039"
"a3fDm000000071iIAA","","a3fDm00000007LS","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9LMAS","a18Dm000000H4jwIAC","42208741389288177"
"a3fDm000000071jIAA","","a3fDm00000007LS","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9LMAS","a18Dm000000H4jxIAC","42766316716921440"
"a3fDm000000071kIAA","","a3fDm00000007LT","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu9MMAS","a18Dm000000H4jxIAC","42037903987826639"
"a3fDm00000007BJIAY","","a5xDm000000Coui","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4raIAC","42180170621723926"
"a3fDm00000007BKIAY","","a5xDm000000Couj","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","a3YDm000000Gu7OMAS","a18Dm000000H4vnIAC","42390282516724307"
