"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__Disable_Print__c","nFORCE__Show_Link_To_Context_Object__c","nFORCE__lookupKey__c","nFORCE__Disable_Read_Only_View__c"
"a2GDm000000LGAiMAO","005Dm000000nnayIAA","","Borrowing Structure Information","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","52691560278867079","false"
"a2GDm000000LGAjMAO","005Dm000000nnayIAA","","Collateral2","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","32281560278867079","false"
"a2GDm000000LGAkMAO","005Dm000001PCRHIA4","","Underwriting Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","03471560278867077","false"
"a2GDm000000LGAlMAO","005Dm000000nnayIAA","","Fees","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","86811560278867079","false"
"a2GDm000000LGAmMAO","005Dm000000nnayIAA","","Application Details-Retail","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","6325647853262563245","false"
"a2GDm000000LGAnMAO","005Dm000000nnayIAA","","Total Exposure Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","20091562008947218","false"
"a2GDm000000LGAoMAO","005Dm000000nnayIAA","","Loan Products","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","48781562008947219","false"
"a2GDm000000LGApMAO","005Dm000000nnayIAA","","Deposit Products","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","86701562008947219","false"
"a2GDm000000LGAqMAO","005Dm000000nnayIAA","","Secured SBL Eligibility","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42415980332756543","false"
"a2GDm000000LGArMAO","005Dm000000nnayIAA","","Secured SBL Business Info","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42509691136301749","false"
"a2GDm000000LGAsMAO","005Dm000000nnayIAA","","SBL Personal","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42692911532156791","false"
"a2GDm000000LGAtMAO","005Dm000000nnayIAA","","Secured SBL Personal (Individual Other Involved)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42113928704115288","false"
"a2GDm000000LGAuMAO","005Dm000000nnayIAA","","SBL Eligibility","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42636216486699414","false"
"a2GDm000000LGAvMAO","005Dm000000nnayIAA","","SBL Business Info","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42981961269080453","false"
"a2GDm000000LGAwMAO","005Dm000000nnayIAA","","SBL Personal (Individual Other Involved)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42395526772715632","false"
"a2GDm000000LGAxMAO","005Dm000000nnayIAA","","Pricing Required Fields","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","pricingrequiredfields","false"
"a2GDm000000LGAyMAO","005Dm000000nnayIAA","","Product Package Collateral2","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","75041563816286566","false"
"a2GDm000000LGAzMAO","005Dm000000nnayIAA","","Available One to Many Screen Sections","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","429446046658847391","false"
"a2GDm000000LGB0MAO","005Dm000000nnayIAA","","Product Summary","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","05641567002571747","false"
"a2GDm000000LGB1MAO","005Dm000000nnayIAA","","Treasury Service Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","62851567002571747","false"
"a2GDm000000LGB2MAO","005Dm000000nnayIAA","","All Loans","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","rcaui-42378653376","false"
"a2GDm000000LGB3MAO","005Dm000000nnayIAA","","Credit Actionable Loans","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","rcaui-42306007930","false"
"a2GDm000000LGB4MAO","005Dm000000nnayIAA","","Credit Actions","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","rcaui-42580138346","false"
"a2GDm000000LGB5MAO","005Dm000000nnayIAA","","Opportunities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42261575075847433","false"
"a2GDm000000LGB6MAO","005Dm000000nnayIAA","","Beneficial Ownership Summary","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42834021314193185","false"
"a2GDm000000LGB7MAO","005Dm000000nnayIAA","","Submit for Approval","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42136886661722680","false"
"a2GDm000000LGB8MAO","005Dm000000nnayIAA","","All Loans","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","rcaui-42706352307","false"
"a2GDm000000LGB9MAO","005Dm000000nnayIAA","","Credit Actionable Loans","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","rcaui-42425336604","false"
"a2GDm000000LGBAMA4","005Dm000000nnayIAA","","Credit Actions","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","rcaui-42477727610","false"
"a2GDm000000LGBBMA4","005Dm000000nnayIAA","","Key Dates - Editable","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","59771585604340856","false"
"a2GDm000000LGBCMA4","005Dm000000nnayIAA","","Key Dates - Read Only","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","50971585604340856","false"
"a2GDm000000LGBDMA4","005Dm000000nnayIAA","","Loan Products","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42264506634750293","false"
"a2GDm000000LGBEMA4","005Dm000000nnayIAA","","Rate Structure","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42558854118324394","false"
"a2GDm000000LGBFMA4","005Dm000000nnayIAA","","Payment Structure","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42448651673900408","false"
"a2GDm000000LGBGMA4","005Dm000000nnayIAA","","Change Memo","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42768254162527564","false"
"a2GDm000000LGBHMA4","005Dm000000nnayIAA","","Fees Summary","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42839732363377241","false"
"a2GDm000000LGBIMA4","005Dm000000nnayIAA","","Risk Rating","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42672158236792769","false"
"a2GDm000000LGBJMA4","005Dm000000nnayIAA","","Team Members","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42099974757861510","false"
"a2GDm000000LGBKMA4","005Dm000000nnayIAA","","Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42101974202872765","false"
"a2GDm000000LGBLMA4","005Dm000000nnayIAA","","Details- business EO","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42754538931621755","false"
"a2GDm000000LGBMMA4","005Dm000000nnayIAA","","Details - EO","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42083286394967946","false"
"a2GDm000000LGBNMA4","005Dm000000nnayIAA","","Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42206232254498796","false"
"a2GDm000000LGBOMA4","005Dm000000nnayIAA","","Beneficiary","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42856498406131349","false"
"a2GDm000000LGBPMA4","005Dm000000nnayIAA","","Adverse Action","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGBPMA4","false"
"a2GDm000000LGBQMA4","005Dm000000nnayIAA","","Attorney Information","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGBQMA4","false"
"a2GDm000000LGBRMA4","005Dm000000nnayIAA","","Collateral Pledged","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","52621585604340855","false"
"a2GDm000000LGBSMA4","005Dm000000nnayIAA","","Collateral Value","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","40481585604340855","false"
"a2GDm000000LGBTMA4","005Dm000000nnayIAA","","Compliance Info","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGBTMA4","false"
"a2GDm000000LGBUMA4","005Dm000000nnayIAA","","Construction Info","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGBUMA4","false"
"a2GDm000000LGBVMA4","005Dm000000nnayIAA","","Fees Approved","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","82191585604340855","false"
"a2GDm000000LGBWMA4","005Dm000000nnayIAA","","Key Dates","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","23001585604340855","false"
"a2GDm000000LGBXMA4","005Dm000000nnayIAA","","Post Closing Review","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","61601585604340855","false"
"a2GDm000000LGBYMA4","005Dm000000nnayIAA","","Risk Rating Review","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGBYMA4","false"
"a2GDm000000LGBZMA4","005Dm000000nnayIAA","","Secondary Market","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGBZMA4","false"
"a2GDm000000LGBaMAO","005Dm000000nnayIAA","","Structure Information","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGBaMAO","false"
"a2GDm000000LGBbMAO","005Dm000000nnayIAA","","Third Party Reports","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","47581585604340855","false"
"a2GDm000000LGBcMAO","005Dm000000nnayIAA","","Attorney Information Approved","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGBcMAO","false"
"a2GDm000000LGBdMAO","005Dm000000nnayIAA","","Key Dates Approved","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGBdMAO","false"
"a2GDm000000LGBeMAO","005Dm000000nnayIAA","","Approved Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","34361585604340855","false"
"a2GDm000000LGBfMAO","005Dm000000nnayIAA","","Post Closing Review Approved","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGBfMAO","false"
"a2GDm000000LGBgMAO","005Dm000000nnayIAA","","Secondary Market Approved","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGBgMAO","false"
"a2GDm000000LGBhMAO","005Dm000000nnayIAA","","Loan Products","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42567764686172869","false"
"a2GDm000000LGBiMAO","005Dm000000nnayIAA","","Structure Information Approved","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGBiMAO","false"
"a2GDm000000LGBjMAO","005Dm000000nnayIAA","","Fees","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGBjMAO","false"
"a2GDm000000LGBkMAO","005Dm000000nnayIAA","","Participations","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGFeMAO","false"
"a2GDm000000LGBlMAO","005Dm000000nnayIAA","","Deposit Products","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42464191242067167","false"
"a2GDm000000LGBmMAO","005Dm000000nnayIAA","","Pricing Approved","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42057912696598906","false"
"a2GDm000000LGBnMAO","005Dm000000nnayIAA","","CRA Screen","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42508794583138413","false"
"a2GDm000000LGBoMAO","005Dm000000nnayIAA","","Construction Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGBoMAO","false"
"a2GDm000000LGBpMAO","005Dm000000nnayIAA","","HMDA Screen 2","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","42978951107645512","false"
"a2GDm000000LGBqMAO","005Dm000000nnayIAA","","Adverse Actions","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","19891585604340855","false"
"a2GDm000000LGBrMAO","005Dm000000nnayIAA","","Loan Dashboard","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGBrMAO","false"
"a2GDm000000LGBsMAO","005Dm000000nnayIAA","","Fees","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","91971560278745076","false"
"a2GDm000000LGBtMAO","005Dm000000nnayIAA","","Narrative","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","89361585604340856","false"
"a2GDm000000LGBuMAO","005Dm000000nnayIAA","","Loan Team Member Information","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","28761585604340855","false"
"a2GDm000000LGBvMAO","005Dm000000nnayIAA","","Memos","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","16221585604340856","false"
"a2GDm000000LGBwMAO","005Dm000000nnayIAA","","Authorized Users","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGBwMAO","false"
"a2GDm000000LGBxMAO","005Dm000000nnayIAA","","Order Entry-Remote-Deposit","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGBxMAO","false"
"a2GDm000000LGByMAO","005Dm000000nnayIAA","","Order Entry-Retail-Lockbox","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGByMAO","false"
"a2GDm000000LGBzMAO","005Dm000000nnayIAA","","Order Entry-Wire-Transfer","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGBzMAO","false"
"a2GDm000000LGC0MAO","005Dm000000nnayIAA","","Participations","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","70051585604340856","false"
"a2GDm000000LGC1MAO","005Dm000000nnayIAA","","Activities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGC1MAO","false"
"a2GDm000000LGC2MAO","005Dm000000nnayIAA","","Business Contacts","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGC2MAO","false"
"a2GDm000000LGC3MAO","005Dm000000nnayIAA","","Collateral Owned","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGC3MAO","false"
"a2GDm000000LGC4MAO","005Dm000000nnayIAA","","Covenants","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGC4MAO","false"
"a2GDm000000LGC5MAO","005Dm000000nnayIAA","","Deposits","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGC5MAO","false"
"a2GDm000000LGC6MAO","005Dm000000nnayIAA","","Overview","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGC6MAO","false"
"a2GDm000000LGC7MAO","005Dm000000nnayIAA","","Exposure","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGC7MAO","false"
"a2GDm000000LGC8MAO","005Dm000000nnayIAA","","Loans","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGC8MAO","false"
"a2GDm000000LGC9MAO","005Dm000000nnayIAA","","Opportunities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGC9MAO","false"
"a2GDm000000LGCAMA4","005Dm000000nnayIAA","","Other Information","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCAMA4","false"
"a2GDm000000LGCBMA4","005Dm000000nnayIAA","","Product Packages","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCBMA4","false"
"a2GDm000000LGCCMA4","005Dm000000nnayIAA","","Referrals","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCCMA4","false"
"a2GDm000000LGCDMA4","005Dm000000nnayIAA","","Risk Rating Reviews","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCDMA4","false"
"a2GDm000000LGCEMA4","005Dm000000nnayIAA","","Service Requests","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCEMA4","false"
"a2GDm000000LGCFMA4","005Dm000000nnayIAA","","Site Visits","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCFMA4","false"
"a2GDm000000LGCGMA4","005Dm000000nnayIAA","","Treasury","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCGMA4","false"
"a2GDm000000LGCHMA4","005Dm000000nnayIAA","","Risk Ratings","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","08891585604340856","false"
"a2GDm000000LGCIMA4","005Dm000000nnayIAA","","SBA Form 912","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCIMA4","false"
"a2GDm000000LGCJMA4","005Dm000000nnayIAA","","Loan Application","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCJMA4","false"
"a2GDm000000LGCKMA4","005Dm000000nnayIAA","","Change of Ownership","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCKMA4","false"
"a2GDm000000LGCLMA4","005Dm000000nnayIAA","","SBA Form 10","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCLMA4","false"
"a2GDm000000LGCMMA4","005Dm000000nnayIAA","","SBA Form 159","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCMMA4","false"
"a2GDm000000LGCNMA4","005Dm000000nnayIAA","","SBA Form 1846","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCNMA4","false"
"a2GDm000000LGCOMA4","005Dm000000nnayIAA","","SBA Form 1919","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCOMA4","false"
"a2GDm000000LGCPMA4","005Dm000000nnayIAA","","Business Type","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCPMA4","false"
"a2GDm000000LGCQMA4","005Dm000000nnayIAA","","Previous SBA Loan","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCQMA4","false"
"a2GDm000000LGCRMA4","005Dm000000nnayIAA","","Conflict of Interest","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCRMA4","false"
"a2GDm000000LGCSMA4","005Dm000000nnayIAA","","Primary Account","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCSMA4","false"
"a2GDm000000LGCTMA4","005Dm000000nnayIAA","","SBA Form 1920","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCTMA4","false"
"a2GDm000000LGCUMA4","005Dm000000nnayIAA","","SBA Form 1920","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCUMA4","false"
"a2GDm000000LGCVMA4","005Dm000000nnayIAA","","SBA Form 1920","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCVMA4","false"
"a2GDm000000LGCWMA4","005Dm000000nnayIAA","","SBA Form 1920","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","","false","true","a2GDm000000LGCWMA4","false"
